laptop_id,brand,model,old_price,current_price,discount_rate_percent,operational_system,graphics_type,integrated_graphics,gpu,cpu_brand,cpu_model,cpu_frequency,ram,memory_type,hdd_capacity,ssd_capacity,display_diagonal,resolution,video_standard,weight
142384,HP,EliteBook 1040 G5,,,,Windows 10 Pro (x64),Integrated,Intel UHD Graphics 620,No,Intel,Core i7,1.8,8,SSD,0.0,256.0,14.0,1920 x 1080,Full HD,1.38
142358,HP,EliteBook 1030 G4,,,,Windows 10 Pro (x64),Integrated,Intel UHD Graphics 620,No,Intel,Core i5,1.6,8,SSD,0.0,256.0,13.3,1920 x 1080,Full HD,1.3
142349,HP,EliteBook 1050 G1,,,,Windows 10 Pro (x64),Integrated,Intel UHD Graphics 630,No,Intel,Core i5,2.3,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.9
142355,HP,250 G7,,,,Windows 10 Pro (x64),Integrated,Intel UHD Graphics 620,No,Intel,Core i5,1.6,8,HDD,1024.0,0.0,15.6,1366 x 768,HD,1.9
142352,HP,ProBook 430 G6,,,,Windows 10 Pro (x64),Integrated,Intel UHD Graphics 620,No,Intel,Core i7,1.8,8,SSD,0.0,256.0,13.3,1920 x 1080,Full HD,1.4
142357,HP,EliteBook 850 G6,,,,Windows 10 Pro (x64),Integrated,Intel UHD Graphics 620,No,Intel,Core i5,1.6,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.8
142254,DELL,Inspiron 3780,,,,Linux,Integrated,Intel UHD Graphics 620,No,Intel,Core i5,1.6,8,HDD,1024.0,0.0,17.3,1920 x 1080,Full HD,2.6
142253,DELL,Inspiron 3583,,,,Windows 10 Home (x64) SL,Both,Intel UHD Graphics 620,Radeon 520,Intel,Core i5,1.6,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,2.03
142252,DELL,Inspiron 3583,,,,Linux,Both,Intel UHD Graphics 620,Radeon 520,Intel,Core i5,1.6,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,2.03
142251,DELL,Inspiron 3583,,,,Windows 10 Home (x64) SL,Both,Intel UHD Graphics 620,Radeon 520,Intel,Core i5,1.6,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.03
142250,DELL,Inspiron 3583,,,,Linux,Both,Intel UHD Graphics 620,Radeon 520,Intel,Core i5,1.6,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.03
142085,Apple,MacBook Air A1932 with display Retina,,,,Mac OS Mojave,Integrated,Intel UHD Graphics 617,No,Intel,Core i5,1.6,8,SSD,0.0,256.0,13.3,2560 x 1600,WQXGA,1.25
142038,ASUS,X571GD,,,,DOS,Both,Intel UHD Graphics 630,GeForce GTX 1050,Intel,Core i5,2.4,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.84
142042,ASUS,VivoBook X412FJ,,,,Windows 10 Home (x64),Both,Intel UHD Graphics 620,GeForce MX230,Intel,Core i3,2.2,4,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.5
142043,ASUS,VivoBook X412FL,,,,Windows 10 Home (x64),Both,Intel UHD Graphics 620,MX250,Intel,Core i5,1.6,8,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.5
141995,Lenovo,V155,,,,DOS,Integrated,AMD Radeon Vega 8,No,AMD,Ryzen 5,2.1,8,SSD,0.0,256.0,15.6,1366 x 768,HD,2.03
141987,Lenovo,Ideapad S145,,,,DOS,Integrated,AMD Radeon Vega 3,No,AMD,Ryzen 3,2.6,4,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.7
141888,Lenovo,Ideapad S145,,,,DOS,Integrated,AMD Radeon Vega 3,No,AMD,Ryzen 3,2.6,4,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.7
140270,HP,Pavilion 15-bc444ur (4RQ28EA,,,,DOS,Both,Intel UHD Graphics 620,GeForce GTX 1050,Intel,Core i5,1.6,8,SHDD,1024.0,128.0,15.6,1920 x 1080,Full HD,2.1
141941,Acer,Aspire A515-43G R0NP,,,,Windows 10 Home (x64) SL,Both,AMD Radeon Vega 8,Radeon 540X,AMD,Ryzen 5,2.1,8,HDD,1024.0,0.0,15.6,1920 x 1080,Full HD,1.8
141949,Acer,Aspire A515-54,,,,Windows 10 Home (x64) SL,Integrated,Intel UHD Graphics 620,No,Intel,Core i3,2.1,4,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.6
141938,Acer,Aspire A315-54,,,,Windows 10 Home (x64) SL,Integrated,Intel UHD Graphics 620,No,Intel,Core i3,2.1,8,SSD,0.0,512.0,15.6,1366 x 768,HD,1.7
141950,Acer,Aspire A315-55G,,,,Windows 10 Home (x64) SL,Both,Intel UHD Graphics 620,GeForce MX230,Intel,Core i5,1.6,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.8
141948,Acer,Aspire A315-55G,,,,Linux,Both,Intel UHD Graphics 620,GeForce MX230,Intel,Core i5,1.6,8,HDD,1024.0,0.0,15.6,1366 x 768,HD,1.8
141810,HP,17-ca1022ur,,,,Windows 10 Home (x64),Integrated,AMD Radeon Vega 3,No,AMD,Ryzen 3,2.6,4,SSD,0.0,256.0,17.3,1920 x 1080,Full HD,2.3
141777,ASUS,VivoBook X403FA,,,,Windows 10 Home (x64),Integrated,Intel UHD Graphics 620,No,Intel,Core i3,2.1,4,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.3
141778,ASUS,VivoBook X403FA,,,,Windows 10 Home (x64),Integrated,Intel UHD Graphics 620,No,Intel,Core i5,1.6,4,SSD,0.0,256.0,14.0,1920 x 1080,Full HD,1.3
141776,Lenovo,Ideapad L340,,,,Windows 10 Home (x64) SL,Both,Intel UHD Graphics 620,GeForce MX230,Intel,Core i3,2.2,8,HDD,1024.0,0.0,15.6,1366 x 768,HD,1.9
141775,Lenovo,Ideapad L340,,,,DOS,Integrated,AMD Radeon Vega 3,No,AMD,Ryzen 3,2.6,4,HDD,1024.0,0.0,15.6,1366 x 768,HD,1.9
139922,Apple,MacBook Pro with display Retina,,,,Mac OS Mojave,Both,Intel UHD Graphics 630,Radeon Pro 560X,Intel,Core i9,2.3,16,SSD,0.0,512.0,15.4,2880 x 1800,WQ+,1.8
141544,Acer,Aspire A715-74G,,,,Linux,Both,Intel HD Graphics 630,GeForce GTX 1650,Intel,Core i7,2.6,16,HDD,1024.0,0.0,15.6,1920 x 1080,Full HD,2.1
141563,DELL,Vostro 5390 (210-ASFF,,,,Windows 10 Home (x64),Both,Intel UHD Graphics 620,GeForce MX250,Intel,Core i5,1.6,8,SSD,0.0,256.0,13.3,1920 x 1080,Full HD,1.2
141562,DELL,Vostro 3580,,,,Windows 10 Pro (x64),Integrated,Intel UHD Graphics 620,No,Intel,Core i5,1.6,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,2.05
141556,DELL,Inspiron 5491,,,,Windows 10 Home (x64) SL,Integrated,Intel UHD Graphics,No,Intel,Core i5,1.6,8,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.6
141557,DELL,Inspiron 5491,,,,Windows 10 Home (x64),Integrated,Intel UHD Graphics,No,Intel,Core i7,1.8,8,SSD,0.0,256.0,14.0,1920 x 1080,Full HD,1.6
141552,DELL,Inspiron 5584,,,,Linux,Both,Intel UHD Graphics 620,GeForce MX130,Intel,Core i7,1.8,16,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.9
141550,DELL,Inspiron 3583,,,,Windows 10 Home (x64),Both,Intel UHD Graphics 620,Radeon 520,Intel,Core i7,1.8,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.9
141551,DELL,Inspiron 5584,,,,Linux,Both,Intel UHD Graphics 620,GeForce MX130,Intel,Core i7,1.8,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.9
141549,DELL,Inspiron 3583,,,,Linux,Both,Intel UHD Graphics 620,Radeon 520,Intel,Core i7,1.8,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.9
141433,Lenovo,Ideapad L340,,,,Windows 10 Home (x64),Both,Intel UHD Graphics 630,GeForce GTX 1050,Intel,Core i5,2.4,8,SHDD,1024.0,128.0,17.3,1600 x 900,HD+,2.6
141432,Lenovo,Ideapad 330,,,,DOS,Integrated,Intel HD Graphics 610,No,Intel,Celeron,1.8,4,HDD,1024.0,0.0,15.6,1366 x 768,HD,1.9
141474,ASUS,VivoBook X403FA,,,,Windows 10 Home (x64),Integrated,Intel UHD Graphics 620,No,Intel,Core i5,1.6,8,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.3
140271,HP,Pavilion 15-bc445ur,,,,Windows 10 Home (x64),Both,Intel UHD Graphics 620,GeForce GTX 1050,Intel,Core i5,1.6,8,SHDD,1024.0,128.0,15.6,1920 x 1080,Full HD,2.1
141147,Apple,MacBook Air A1932 with display Retina,,,,Mac OS Mojave,Integrated,Intel UHD Graphics 617,No,Intel,Core i5,1.6,8,SSD,0.0,256.0,13.3,2560 x 1600,WQXGA,1.25
141145,Apple,MacBook Air A1932 with display Retina,,,,Mac OS Mojave,Integrated,Intel UHD Graphics 617,No,Intel,Core i5,1.6,8,SSD,0.0,128.0,13.3,2560 x 1600,WQXGA,1.25
141102,Lenovo,Ideapad 330,,,,DOS,Integrated,Intel HD Graphics 620,No,Intel,Core i3,2.3,4,SSD,0.0,128.0,15.6,1366 x 768,HD,2.2
141103,Lenovo,V155,,,,DOS,Integrated,AMD Radeon Vega 3,No,AMD,Athlon,2.4,4,SSD,0.0,256.0,15.6,1366 x 768,HD,2.03
141030,Lenovo,Ideapad L340,,,,DOS,Integrated,AMD Radeon Vega 8,No,AMD,Ryzen 5,2.1,8,HDD,1024.0,0.0,15.6,1920 x 1080,Full HD,1.9
141029,Lenovo,Ideapad L340,,,,DOS,Integrated,AMD Radeon Vega 3,No,AMD,Ryzen 3,2.6,4,HDD,1024.0,0.0,15.6,1366 x 768,HD,1.9
140975,Apple,MacBook Pro with display Retina,,,,Mac OS Mojave,Integrated,Intel Iris Plus Graphics 645,No,Intel,Core i5,1.4,8,SSD,0.0,256.0,13.3,2560 x 1600,WQXGA,1.3
140974,Apple,MacBook Pro with display Retina,,,,Mac OS Mojave,Integrated,Intel Iris Plus Graphics 645,No,Intel,Core i5,1.4,8,SSD,0.0,256.0,13.3,2560 x 1600,WQXGA,1.3
141017,DELL,Vostro 3583,,,,Windows 10 Home (x64),Integrated,Intel UHD Graphics 620,No,Intel,Core i5,1.6,4,HDD,1024.0,0.0,15.6,1920 x 1080,Full HD,2.0
140699,Lenovo,Ideapad L340 (81LK00C9RK,,,,DOS,Both,Intel UHD Graphics 630,GeForce GTX 1050,Intel,Core i5,2.4,8,SHDD,1024.0,128.0,15.6,1920 x 1080,Full HD,2.2
140700,Lenovo,Ideapad 330 (81DE02S5RK,,,,DOS,Integrated,Intel UHD Graphics 620,No,Intel,Core i3,2.2,8,HDD,1024.0,0.0,15.6,1366 x 768,HD,1.9
140733,HP,ProBook 440 G6,,,,Windows 10 Pro (x64),Integrated,Intel UHD Graphics 620,No,Intel,Core i3,2.1,4,SSD,0.0,128.0,14.0,1366 x 768,HD,1.6
140727,HP,EliteBook 850 G5,,,,Windows 10 Pro (x64),Integrated,Intel UHD Graphics 620,No,Intel,Core i5,1.6,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.8
140732,HP,ProBook 430 G6,,,,DOS,Integrated,Intel UHD Graphics 620,No,Intel,Core i3,2.1,4,SSD,0.0,128.0,13.3,1920 x 1080,Full HD,1.4
140728,HP,EliteBook 850 G5,,,,Windows 10 Pro (x64),Integrated,Intel UHD Graphics 620,No,Intel,Core i7,1.8,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.8
140568,HP,ProBook 440 G6,,,,Windows 10 Pro (x64),Integrated,Intel UHD Graphics 620,No,Intel,Core i5,1.6,8,HDD,1024.0,0.0,14.0,1920 x 1080,Full HD,1.6
140564,HP,ProBook 430 G6,,,,Windows 10 Pro (x64),Integrated,Intel UHD Graphics 620,No,Intel,Core i5,1.6,8,SSD,0.0,256.0,13.3,1920 x 1080,Full HD,1.4
140565,HP,ProBook 430 G6,,,,Windows 10 Pro (x64),Integrated,Intel UHD Graphics 620,No,Intel,Core i7,1.8,8,SSD,0.0,256.0,13.3,1920 x 1080,Full HD,1.4
140567,HP,ProBook 450 G6,,,,Windows 10 Pro (x64),Integrated,Intel UHD Graphics 620,No,Intel,Core i5,1.6,4,HDD,500.0,0.0,15.6,1366 x 768,HD,2.0
140566,HP,ProBook 450 G6,,,,Windows 10 Pro (x64),Integrated,Intel UHD Graphics 620,No,Intel,Core i5,1.6,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.8
140456,DELL,Vostro 5390,,,,Linux,Integrated,Intel UHD Graphics 620,No,Intel,Core i7,1.8,8,SSD,0.0,256.0,13.3,1920 x 1080,Full HD,1.2
140453,DELL,Vostro 5390,,,,Windows 10 Home (x64),Integrated,Intel UHD Graphics 620,No,Intel,Core i7,1.8,8,SSD,0.0,256.0,13.3,1920 x 1080,Full HD,1.2
140455,DELL,Vostro 5390,,,,Linux,Both,Intel UHD Graphics 620,GeForce MX250,Intel,Core i5,1.6,8,SSD,0.0,256.0,13.3,1920 x 1080,Full HD,1.2
140452,DELL,Vostro 5390,,,,Windows 10 Home (x64),Integrated,Intel UHD Graphics 620,No,Intel,Core i5,1.6,8,SSD,0.0,256.0,13.3,1920 x 1080,Full HD,1.2
140451,DELL,Vostro 5390,,,,Linux,Integrated,Intel UHD Graphics 620,No,Intel,Core i5,1.6,8,SSD,0.0,256.0,13.3,1920 x 1080,Full HD,1.2
140318,HP,14s-dq0024ur,,,,Windows 10 Home (x64),Integrated,Intel UHD Graphics 620,No,Intel,Core i5,1.6,8,SSD,0.0,256.0,14.0,1920 x 1080,Full HD,1.4
140306,HP,14s-dq0022ur,,,,Windows 10 Home (x64),Integrated,Intel UHD Graphics 620,No,Intel,Core i5,1.6,4,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.4
140314,HP,Gaming Pavilion 15-dk0041ur,,,,DOS,Both,Intel UHD Graphics 630,GeForce GTX 1650,Intel,Core i5,2.4,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.2
140315,HP,Gaming Pavilion 15-dk0046ur,,,,DOS,Both,Intel UHD Graphics 630,GeForce GTX 1660 Ti,Intel,Core i5,2.4,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.2
140286,ASUS,Vivobook S330UN,,,,Windows 10 Home (x64),Both,Intel UHD Graphics 620,GeForce MX150,Intel,Core i5,1.6,4,SSD,0.0,256.0,13.3,1920 x 1080,Full HD,1.2
140317,HP,Gaming Pavilion 15-dk0034ur,,,,DOS,Both,Intel UHD Graphics 630,GeForce GTX 1050,Intel,Core i5,2.4,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.2
140310,HP,Gaming Pavilion 17-cd0036ur,,,,DOS,Both,Intel UHD Graphics 630,GeForce GTX 1650,Intel,Core i5,2.4,8,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.7
140312,HP,14s-dq0020ur,,,,DOS,Integrated,Intel UHD Graphics 620,No,Intel,Core i5,1.6,4,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.4
140302,HP,14s-dq0023ur,,,,DOS,Integrated,Intel UHD Graphics 620,No,Intel,Core i5,1.6,8,SSD,0.0,256.0,14.0,1920 x 1080,Full HD,1.4
140304,HP,14s-dq0021ur,,,,Windows 10 Home (x64),Integrated,Intel UHD Graphics 620,No,Intel,Core i5,1.6,4,SSD,0.0,256.0,14.0,1920 x 1080,Full HD,1.4
140309,HP,14s-dq0019ur,,,,DOS,Integrated,Intel UHD Graphics 620,No,Intel,Core i5,1.6,4,SSD,0.0,256.0,14.0,1920 x 1080,Full HD,1.4
140330,DELL,Vostro 7590,,,,Windows 10 Home (x64),Both,Intel UHD Graphics 630,GeForce GTX 1650,Intel,Core i7,2.6,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.9
140329,DELL,Vostro 7590,,,,Windows 10 Home (x64),Both,Intel UHD Graphics 630,GeForce GTX 1650,Intel,Core i7,2.6,16,SHDD,1024.0,128.0,15.6,1920 x 1080,Full HD,1.9
139605,Lenovo,Ideapad S530 (81J700AERK,,,,DOS,Integrated,Intel UHD Graphics 620,No,Intel,Core i5,1.6,4,SSD,0.0,240.0,13.3,1920 x 1080,Full HD,1.25
139977,HP,Gaming Pavilion 17-cd0035ur,,,,DOS,Both,Intel UHD Graphics 630,GeForce GTX 1650,Intel,Core i5,2.4,8,SSD,0.0,256.0,17.3,1920 x 1080,Full HD,2.7
140162,Lenovo,Ideapad S540,,,,Windows 10 Home (x64) SL,Both,Intel UHD Graphics 620,GeForce MX250,Intel,Core i5,1.6,8,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.4
139975,HP,Omen 17-cb0021ur,,,,DOS,Both,Intel UHD Graphics 630,GeForce RTX 2080,Intel,Core i9,2.3,16,SSD,0.0,1024.0,17.3,1920 x 1080,Full HD,3.2
139983,HP,15-db1105ur,,,,Windows 10 Home (x64),Integrated,AMD Radeon RX Vega 10,No,AMD,Ryzen 7,2.3,4,SHDD,1024.0,128.0,15.6,1920 x 1080,Full HD,1.8
139985,HP,15-db1106ur,,,,DOS,Integrated,AMD Radeon RX Vega 10,No,AMD,Ryzen 7,2.3,4,SHDD,1024.0,128.0,15.6,1920 x 1080,Full HD,1.8
139984,HP,15-db1107ur,,,,DOS,Integrated,AMD Radeon RX Vega 10,No,AMD,Ryzen 7,2.3,8,SHDD,1024.0,256.0,15.6,1920 x 1080,Full HD,1.8
139991,HP,15-db1109ur,,,,DOS,Integrated,AMD Radeon RX Vega 10,No,AMD,Ryzen 7,2.3,4,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.8
139987,HP,15-db1108ur,,,,DOS,Integrated,AMD Radeon RX Vega 10,No,AMD,Ryzen 7,2.3,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.8
139981,HP,15-db1110ur,,,,Windows 10 Home (x64) в S-режиме,Integrated,AMD Radeon RX Vega 10,No,AMD,Ryzen 7,2.3,8,SHDD,1024.0,256.0,15.6,1920 x 1080,Full HD,1.8
140020,Lenovo,Ideapad S145,,,,DOS,Integrated,AMD Radeon Vega 3,No,AMD,Ryzen 3,2.6,4,SSD,0.0,128.0,15.6,1920 x 1080,Full HD,2.0
140018,Lenovo,Ideapad S145,,,,DOS,Integrated,AMD Radeon Vega 3,No,AMD,Ryzen 3,2.6,4,SSD,0.0,128.0,15.6,1920 x 1080,Full HD,2.0
139982,HP,15-db1111ur,,,,Windows 10 Home (x64) в S-режиме,Integrated,AMD Radeon RX Vega 10,No,AMD,Ryzen 7,2.3,4,SHDD,1024.0,256.0,15.6,1920 x 1080,Full HD,1.8
139961,HP,15-db1087ur,,,,DOS,Integrated,AMD Radeon Vega 3,No,AMD,Ryzen 3,2.6,4,HDD,1024.0,0.0,15.6,1920 x 1080,Full HD,1.8
139964,HP,15-db1086ur,,,,DOS,Integrated,AMD Radeon Vega 3,No,AMD,Ryzen 3,2.6,4,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.8
139992,HP,15-db1098ur,,,,Windows 10 Home (x64) в S-режиме,Integrated,AMD Radeon Vega 8,No,AMD,Ryzen 5,2.1,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.8
139989,HP,15-db1100ur,,,,DOS,Integrated,AMD Radeon Vega 8,No,AMD,Ryzen 5,2.1,4,HDD,1024.0,0.0,15.6,1920 x 1080,Full HD,1.8
139980,HP,15-db1099ur,,,,DOS,Integrated,AMD Radeon Vega 8,No,AMD,Ryzen 5,2.1,4,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.8
139979,HP,15-db1096ur,,,,DOS,Integrated,AMD Radeon Vega 8,No,AMD,Ryzen 5,2.1,8,SHDD,1024.0,128.0,15.6,1920 x 1080,Full HD,1.8
139986,HP,15-db1101ur,,,,DOS,Integrated,AMD Radeon Vega 8,No,AMD,Ryzen 5,2.1,4,HDD,1024.0,0.0,15.6,1920 x 1080,Full HD,1.8
140023,DELL,Vostro 7590,,,,Windows 10 Home (x64),Both,Intel UHD Graphics 630,GeForce GTX 1050,Intel,Core i5,2.4,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.8
139988,HP,15-db1097ur,,,,DOS,Integrated,AMD Radeon Vega 8,No,AMD,Ryzen 5,2.1,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.8
139990,HP,15-db1095ur,,,,DOS,Integrated,AMD Radeon Vega 8,No,AMD,Ryzen 5,2.1,4,SHDD,1024.0,128.0,15.6,1920 x 1080,Full HD,1.8
139959,HP,Gaming Pavilion 15-dk0001ur,,,,DOS,Both,Intel UHD Graphics 630,GeForce GTX 1650,Intel,Core i5,2.4,8,SHDD,1024.0,128.0,15.6,1920 x 1080,Full HD,2.2
139971,HP,Gaming Pavilion 15-dk0040ur,,,,DOS,Both,Intel UHD Graphics 630,GeForce GTX 1650,Intel,Core i5,2.4,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,2.2
140016,DELL,Inspiron 5584,,,,Windows 10 Home (x64),Both,Intel UHD Graphics 620,GeForce MX130,Intel,Core i7,1.8,8,SHDD,1024.0,128.0,15.6,1920 x 1080,Full HD,2.0
140015,DELL,Inspiron 5584,,,,Linux,Both,Intel UHD Graphics 620,GeForce MX130,Intel,Core i7,1.8,8,SHDD,1024.0,128.0,15.6,1920 x 1080,Full HD,2.0
139958,HP,Gaming Pavilion 15-dk0000ur,,,,DOS,Both,Intel UHD Graphics 630,GeForce GTX 1650,Intel,Core i5,2.4,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,2.2
139976,HP,Gaming Pavilion 15-dk0030ur,,,,DOS,Both,Intel UHD Graphics 630,GeForce GTX 1050,Intel,Core i5,2.4,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,2.2
140011,DELL,Inspiron 5584,,,,Linux,Both,Intel UHD Graphics 620,GeForce MX130,Intel,Core i5,2.1,4,HDD,1024.0,0.0,15.6,1920 x 1080,Full HD,2.0
140012,DELL,Inspiron 5584,,,,Windows 10 Home (x64),Both,Intel UHD Graphics 620,GeForce MX130,Intel,Core i5,2.1,4,HDD,1024.0,0.0,15.6,1920 x 1080,Full HD,2.0
140013,DELL,Inspiron 5584,,,,Linux,Both,Intel UHD Graphics 620,GeForce MX130,Intel,Core i5,2.1,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,2.0
139957,HP,Gaming Pavilion 15-dk0002ur,,,,DOS,Both,Intel UHD Graphics 630,GeForce GTX 1660 Ti,Intel,Core i5,2.4,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,2.2
140014,DELL,Inspiron 5584,,,,Windows 10 Home (x64),Both,Intel UHD Graphics 620,GeForce MX130,Intel,Core i5,2.1,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,2.0
139914,HP,Omen 15-dc1051ur,,,,DOS,Both,Intel UHD Graphics 630,GeForce GTX 1660 Ti,Intel,Core i5,2.4,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,2.4
139798,Lenovo,Ideapad 330,,,,DOS,Integrated,AMD Radeon Vega 3,No,AMD,Ryzen 3,2.5,4,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,2.2
139861,Acer,Aspire A515-52G,,,,Windows 10 Home (x64),Both,Intel UHD Graphics 620,GeForce MX130,Intel,Core i3,2.1,8,HDD,2048.0,0.0,15.6,1920 x 1080,Full HD,1.7
139862,Acer,Predator Triton 700 PT715-51,,,,Windows 10 Home (x64),Both,Intel HD Graphics 630,GeForce GTX 1080,Intel,Core i7,2.8,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.4
139625,Lenovo,Ideapad L340,,,,DOS,Both,Intel UHD Graphics 630,GeForce GTX 1050,Intel,Core i5,2.4,4,SHDD,1024.0,128.0,15.6,1920 x 1080,Full HD,2.2
139629,Lenovo,Legion Y540,,,,DOS,Both,Intel UHD Graphics 630,GeForce GTX 1650,Intel,Core i5,2.4,8,SHDD,1024.0,128.0,17.3,1920 x 1080,Full HD,2.8
139628,Lenovo,Legion Y540,,,,DOS,Both,Intel UHD Graphics 630,GeForce GTX 1650,Intel,Core i7,2.6,8,SHDD,1024.0,128.0,15.6,1920 x 1080,Full HD,2.3
139560,HP,15-rb028ur,,,,DOS,Integrated,AMD Radeon R3,No,AMD,A-Series,2.2,4,HDD,500.0,0.0,15.6,1366 x 768,HD,1.9
139499,HP,15-db1077ur,,,,Windows 10 Home (x64) в S-режиме,Integrated,AMD Radeon RX Vega 10,No,AMD,Ryzen 7,2.3,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.8
139565,HP,15-db1094ur,,,,Windows 10 Home (x64) в S-режиме,Integrated,AMD Radeon Vega 8,No,AMD,Ryzen 5,2.1,4,SHDD,1024.0,128.0,15.6,1920 x 1080,Full HD,1.8
139497,HP,15-db1010ur,,,,Windows 10 Home (x64),Integrated,AMD Radeon Vega 3,No,AMD,Ryzen 3,2.6,4,SHDD,1024.0,128.0,15.6,1920 x 1080,Full HD,1.9
139496,HP,15-db1001ur,,,,Windows 10 Home (x64),Integrated,AMD Radeon Vega 3,No,AMD,Ryzen 3,2.6,4,SSD,0.0,256.0,15.6,1366 x 768,HD,1.8
139564,HP,Omen 15-dc1052ur,,,,DOS,Both,Intel UHD Graphics 630,GeForce GTX 1660 Ti,Intel,Core i5,2.4,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.4
139358,Apple,MacBook Pro with display Retina,,,,Mac OS Mojave,Both,Intel UHD Graphics 630,Radeon Pro 555X,Intel,Core i7,2.6,16,SSD,0.0,256.0,15.4,2880 x 1800,WQ+,1.6
139465,Apple,MacBook Pro with display Retina,,,,Mac OS Mojave,Integrated,Intel Iris Plus Graphics 655,No,Intel,Core i5,2.4,8,SSD,0.0,256.0,13.3,2560 x 1600,WQXGA,1.6
139467,Apple,MacBook Pro with display Retina,,,,Mac OS Mojave,Integrated,Intel Iris Plus Graphics 655,No,Intel,Core i5,2.4,8,SSD,0.0,256.0,13.3,2560 x 1600,WQXGA,1.37
139312,HP,250 G7 (6BP09EA,,,,DOS,Both,Intel UHD Graphics 620,GeForce MX110,Intel,Core i5,1.6,4,SHDD,500.0,128.0,15.6,1366 x 768,HD,2.0
139338,Acer,Aspire A315-55G,,,,Windows 10 Home (x64),Both,Intel UHD Graphics 620,GeForce MX230,Intel,Core i5,1.6,8,HDD,1024.0,0.0,15.6,1366 x 768,HD,1.8
139350,DELL,Inspiron G7-7790,,,,Windows 10 Home (x64),Both,Intel UHD Graphics 630,GeForce RTX 2060,Intel,Core i5,2.4,8,SHDD,1024.0,128.0,17.3,1920 x 1080,Full HD,3.2
139378,HP,ProBook 440 G5,,,,Windows 10 Pro (x64),Integrated,Intel UHD Graphics 620,No,Intel,Core i7,1.8,8,SSD,0.0,256.0,14.0,1920 x 1080,Full HD,1.5
139248,HP,250 G7,,,,DOS,Both,Intel UHD Graphics 620,GeForce MX110,Intel,Core i5,1.6,4,HDD,500.0,0.0,15.6,1366 x 768,HD,2.0
138911,HP,ProBook 470 G5,,,,Windows 10 Pro (x64),Both,Intel UHD Graphics 620,GeForce 930MX,Intel,Core i7,1.8,8,SSD,0.0,256.0,17.3,1920 x 1080,Full HD,2.4
138912,HP,ProBook 470 G5,,,,Windows 10 Pro (x64),Integrated,Intel UHD Graphics 620,No,Intel,Core i5,1.6,8,SSD,0.0,256.0,17.3,1920 x 1080,Full HD,2.4
